text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens
Primera División,1,0.8312459850650524,0.0,0.8312459850650524,0.27685546875,1.492909884537631,2
loie: to,1,0.8312418726448197,0.0,0.8312418726448197,0.333984375,1.4013468691120494,2
houses. Until Slovenia,1,0.8310016573744413,0.0,0.8310016573744413,0.3505859375,1.3250017020298532,3
Enkutatash,1,0.8308454748945704,0.0,0.8308454748945704,0.40966796875,1.3713031403614258,1
"9), prominent German architect",1,0.830831056918086,0.0,0.830831056918086,0.33203125,1.3828637751077149,4
of Andhra,1,0.8308302028547311,0.0,0.8308302028547311,0.24267578125,1.5973391790118276,2
Pobedy,1,0.8305985387844365,0.0,0.8305985387844365,0.337890625,1.415485604773591,1
"Pack

Power",1,0.8304488819150716,0.0,0.8304488819150716,0.14306640625,1.5687979860376788,2
Founded in 1,1,0.8302917414568214,0.0,0.8302917414568214,0.4140625,1.2201995684858034,3
She had a registered tonnage,1,0.8302594113234025,0.0,0.8302594113234025,0.25,1.5313370048710062,5
"–1938),",1,0.8302582236075229,0.0,0.8302582236075229,0.45751953125,1.2856064965188072,1
Alahi was charged with,1,0.8301963513589745,0.0,0.8301963513589745,0.341796875,1.3610133393349364,4
and Guitar,1,0.8300814347047247,0.0,0.8300814347047247,0.32763671875,1.4094321023868117,2
Sierra de San Pedro Martir,1,0.8300769874746161,0.0,0.8300769874746161,0.32373046875,1.4195528202490402,5
flavonoid,1,0.8298982013492432,0.0,0.8298982013492432,0.29833984375,1.4853900346231077,1
"""stinging"" humans",1,0.8296628662135588,0.0,0.8296628662135588,0.43505859375,1.2848505249088966,2
hang Ke is a recipient of,1,0.8296486970025113,0.0,0.8296486970025113,0.3759765625,1.3282721331312783,6
's Eve tornado,1,0.8295775540102,0.0,0.8295775540102,0.2978515625,1.3917539436192496,3
generation,1,0.8295720801168152,0.0,0.8295720801168152,0.20263671875,1.599076684667038,1
<s> The Alaska Botan,1,0.8295661835779752,0.0,0.8295661835779752,0.542724609375,1.0123767626558755,4
which was formerly owned by,1,0.8294474100906095,0.0,0.8294474100906095,0.32470703125,1.4267679392890236,5
1941.,1,0.829282775148724,0.0,0.829282775148724,0.31591796875,1.3390150433405597,1
setting. By June 2,1,0.8292399417870497,0.0,0.8292399417870497,0.4306640625,1.2618205575926245,4
the name Nyika.,1,0.8290922869141804,0.0,0.8290922869141804,0.538330078125,1.1442028852542006,3
"iusza, within",1,0.8290743878119389,0.0,0.8290743878119389,0.392578125,1.2988212234360972,2
stone tools were found here).,1,0.8286216937514984,0.0,0.8286216937514984,0.4541015625,1.2611294296912459,5
"film critics
Date of birth",1,0.8285809655762217,0.0,0.8285809655762217,0.32275390625,1.3589279998780543,5
passenger and freight duties.,1,0.8283645763474926,0.0,0.8283645763474926,0.514404296875,1.1984749174312315,4
Luigi Cherubini,1,0.8282913168709704,0.0,0.8282913168709704,0.42529296875,1.3318366906149255,2
Qualified NOC,1,0.8282056541732798,0.0,0.8282056541732798,0.17431640625,1.5667299557456995,2
93 under the direction of,1,0.8281962106890358,0.0,0.8281962106890358,0.158203125,1.6034495110975895,5
", Victoria.",1,0.8279503037465281,0.0,0.8279503037465281,0.3427734375,1.3184719507725702,2
a state highway in Oklahoma.,1,0.8275905355952293,0.0,0.8275905355952293,0.3662109375,1.4115056358630733,5
rench: Un oiseau,1,0.8274787164378823,0.0,0.8274787164378823,0.3388671875,1.2943437637509558,3
Hangzhou,1,0.8274694632198858,0.0,0.8274694632198858,0.50439453125,1.2366424080497143,1
population (191,1,0.8274597084642893,0.0,0.8274597084642893,0.27392578125,1.399337747723223,2
zones. In seism,1,0.8271323032337095,0.0,0.8271323032337095,0.482421875,1.2233483362092734,3
1942.,1,0.8270526591355006,0.0,0.8270526591355006,0.29345703125,1.4256638744012515,1
"Esquire, Scholastic",1,0.8268108439936247,0.0,0.8268108439936247,0.34716796875,1.3562116802965616,2
Norfolk and Western Railroad,1,0.8267537811587707,0.0,0.8267537811587707,0.349609375,1.3705953903969266,4
the program had been rescued,1,0.8267461565368903,0.0,0.8267461565368903,0.3388671875,1.3973097272797257,5
xton (footballer,1,0.8262281876763432,0.0,0.8262281876763432,0.33837890625,1.2686039164564828,2
", Miskolc.",1,0.8257115788640954,0.0,0.8257115788640954,0.41796875,1.3071988690352383,2
"Columbus, Wisconsin",1,0.8254281861305515,0.0,0.8254281861305515,0.32666015625,1.3634972231388784,2
"art of living are comparable"".",1,0.8252160452004318,0.0,0.8252160452004318,0.587646484375,1.0742095465948294,5
"""Ridge Racer",1,0.8249551417208489,0.0,0.8249551417208489,0.392578125,1.2918190066458721,2
division.,1,0.8248890730475069,0.0,0.8248890730475069,0.1357421875,1.612393581056267,1
Association football goalkeepers,1,0.824832714041765,0.0,0.824832714041765,0.39111328125,1.3045134257294122,3
th-century Chinese architects,1,0.8246897779439045,0.0,0.8246897779439045,0.2529296875,1.4325740542347611,3
"Calcagnini,",1,0.8245138261010296,0.0,0.8245138261010296,0.523681640625,1.1538748972838242,1
"record

References",1,0.8244487270750966,0.0,0.8244487270750966,0.36083984375,1.3488415442502415,2
Ontario) was a Flight Lieutenant,1,0.8244242631567955,0.0,0.8244242631567955,0.1806640625,1.4850718883607388,5
"Harper County, from US-",1,0.8242475877876714,0.0,0.8242475877876714,0.527587890625,1.176707836656678,4
Johanngeorgenstadt,1,0.8239737714285219,0.0,0.8239737714285219,0.506591796875,1.1660135301338046,1
city Visentium.,1,0.8234941589677092,0.0,0.8234941589677092,0.505859375,1.0933118134348976,2
Lee Ermey,1,0.8234807214197344,0.0,0.8234807214197344,0.3818359375,1.2446148894868359,2
the Commercial Academy (Handels,1,0.823304125149947,0.0,0.823304125149947,0.3154296875,1.4640220316248673,4
cott of the election.,1,0.8232560396088968,0.0,0.8232560396088968,0.527587890625,1.1340067982409918,4
Elder and,1,0.8230442024641051,0.0,0.8230442024641051,0.28076171875,1.3958063069415128,2
Gridley,3,0.8229950590325493,0.038463845159366114,0.876501729456626,0.22135416666666666,1.4589362152897067,1
a hurling team.,1,0.8229103136023637,0.0,0.8229103136023637,0.4453125,1.1522464871309093,3
die Party richtig,1,0.8227236793319648,0.0,0.8227236793319648,0.13330078125,1.6451881045799117,3
sequentially numbered,1,0.8226846360649905,0.0,0.8226846360649905,0.1904296875,1.5778297542249764,2
"as in ""AVIATION",1,0.8226226057978271,0.0,0.8226226057978271,0.125,1.6312635457445674,3
Pan American Championships held in,1,0.8225470556693482,0.0,0.8225470556693482,0.33349609375,1.4060990844858703,5
"liner notes, tying",1,0.8221378270136899,0.0,0.8221378270136899,0.3525390625,1.3358621456592246,3
was approached by,1,0.8220977899806986,0.0,0.8220977899806986,0.2314453125,1.5029983812017462,3
Los Angeles. He graduated from,1,0.8220114710778058,0.0,0.8220114710778058,0.3818359375,1.3244378573820144,5
' Society (Croat,1,0.8219036057784407,0.0,0.8219036057784407,0.34814453125,1.3388166316336017,3
an honorary degree.,1,0.8218411566555455,0.0,0.8218411566555455,0.5068359375,1.0606682602912074,3
fer (170,1,0.8210214558133708,0.0,0.8210214558133708,0.3544921875,1.242067799689677,2
Cubatão.,1,0.8208802108377844,0.0,0.8208802108377844,0.267578125,1.3253633688913358,1
part of the Chapter of,1,0.8208171829557387,0.0,0.8208171829557387,0.1484375,1.5398359261393468,5
003 for,1,0.8205672104627575,0.0,0.8205672104627575,0.31689453125,1.3950459558443935,2
underdeveloped,1,0.8203990544939846,0.0,0.8203990544939846,0.2744140625,1.4910611127974616,1
844,1,0.8203136164263091,0.0,0.8203136164263091,0.2646484375,1.4139432207532725,1
() is an Indian Telugu,1,0.8203104499061838,0.0,0.8203104499061838,0.2021484375,1.4670969255467097,5
human hair greying,1,0.8202370189854116,0.0,0.8202370189854116,0.32666015625,1.383844500588529,3
coordination body,1,0.8201719304807364,0.0,0.8201719304807364,0.1806640625,1.577895646514341,2
centenarian,1,0.8199978641077053,0.0,0.8199978641077053,0.38330078125,1.3792182930817631,1
Kunt,1,0.8199850820116361,0.0,0.8199850820116361,0.30078125,1.42557305659159,1
"25,",1,0.819897910774878,0.0,0.819897910774878,0.2451171875,1.3899547378746948,1
"Nowy Staw,",1,0.8198580965244204,0.0,0.8198580965244204,0.39990234375,1.264611061623551,2
in (a former Rhodes,1,0.8198292955391575,0.0,0.8198292955391575,0.373046875,1.2741826138478936,4
leader of the Wasco,1,0.8196006075002814,0.0,0.8196006075002814,0.2998046875,1.3783472218757034,4
runs entirely in the municipality,1,0.8195690072384655,0.0,0.8195690072384655,0.1845703125,1.5081510337211637,5
Lancashire & Yorkshire,1,0.819421101938124,0.0,0.819421101938124,0.23681640625,1.5109550985953097,3
", and Sara Metzger",1,0.8192915059155834,0.0,0.8192915059155834,0.35595703125,1.3497424366639585,4
", but David",1,0.8191502404584209,0.0,0.8191502404584209,0.166015625,1.628930288646052,3
km and a basin,1,0.8190065063136112,0.0,0.8190065063136112,0.224609375,1.4087223204715278,4
Battista,1,0.8190048561103866,0.0,0.8190048561103866,0.228515625,1.5924340152759662,1
from photographs and several maps.,1,0.8188153866341203,0.0,0.8188153866341203,0.35498046875,1.334880263460301,5
something less than adult about,1,0.8187636241979114,0.0,0.8187636241979114,0.32080078125,1.4187352323697784,5
junction,1,0.8187218757243356,0.0,0.8187218757243356,0.2041015625,1.582937501810839,1
lemish masters including,1,0.8182911289647645,0.0,0.8182911289647645,0.25634765625,1.5155764552244113,3
"2014,",1,0.8182363704126785,0.0,0.8182363704126785,0.33984375,1.264371443609821,1
's seinen manga,1,0.8181897229796254,0.0,0.8181897229796254,0.13427734375,1.4989044832303136,3
Armentières,1,0.8176595747958054,0.0,0.8176595747958054,0.3681640625,1.3986411244895136,1
mines it shares with,1,0.8172187710062329,0.0,0.8172187710062329,0.2734375,1.4402637243905823,4
participates in,1,0.8169914552600849,0.0,0.8169914552600849,0.251953125,1.411008911587712,2
the Duke  Leopold,1,0.8169673931842064,0.0,0.8169673931842064,0.24560546875,1.4990835220230159,3
Promonocyte,1,0.8169067083147629,0.0,0.8169067083147629,0.4912109375,1.200714036411907,1
to the naked eye,1,0.8167113414034621,0.0,0.8167113414034621,0.3251953125,1.443877962883655,4
Habitat,1,0.8166268462265986,0.0,0.8166268462265986,0.3916015625,1.3554098890039967,1
"Special Interest Group"" phraseology",1,0.8162630745461374,0.0,0.8162630745461374,0.22265625,1.4094321004278434,4
general election may refer to,1,0.8161962058148138,0.0,0.8161962058148138,0.614013671875,0.9840024774276592,5
Swimming at the,1,0.816154767091824,0.0,0.816154767091824,0.44189453125,1.18009639038581,3
motifs,1,0.8160386476682738,0.0,0.8160386476682738,0.24169921875,1.5210536504206844,1
ietta Bisogno,1,0.8158637372995698,0.0,0.8158637372995698,0.5615234375,1.0733507494989245,2
particularly fine example of,1,0.8158367216657684,0.0,0.8158367216657684,0.1640625,1.6204023510394208,4
and textiles,1,0.8158108381042541,0.0,0.8158108381042541,0.17529296875,1.6318122515106352,2
"Wales, Australia.",1,0.8157196116563357,0.0,0.8157196116563357,0.36767578125,1.225914019375214,2
disc with live performances.,1,0.8155326392056872,0.0,0.8155326392056872,0.55712890625,1.040571099967343,4
Inokashira,1,0.8154712000595072,0.0,0.8154712000595072,0.4833984375,1.2709778048362679,1
1 establishments in Oregon,1,0.8154503683804333,0.0,0.8154503683804333,0.416015625,1.266287053763583,4
"LLC

References",1,0.8152521934695688,0.0,0.8152521934695688,0.173828125,1.4233233547676718,2
ulia Steingruber,1,0.815050799492712,0.0,0.815050799492712,0.52099609375,1.1041553190442797,2
"to wear, and lacked",1,0.8149327171101168,0.0,0.8149327171101168,0.19677734375,1.545632574025292,4
side of the target.,1,0.8144116823780878,0.0,0.8144116823780878,0.54833984375,1.0599549871952194,4
4 to,1,0.8139937881459441,0.0,0.8139937881459441,0.3232421875,1.3097647438023603,2
Smooth bore,1,0.8138924617950531,0.0,0.8138924617950531,0.380859375,1.3840963888626328,2
Antistene,1,0.8137485746099327,0.0,0.8137485746099327,0.51708984375,1.1282435068373315,1
Proteaceae and is endemic,1,0.8137430449637387,0.0,0.8137430449637387,0.4111328125,1.2054391553780968,4
North Little Rock franchise,1,0.8136239376879892,0.0,0.8136239376879892,0.28857421875,1.3342917778137229,4
70s,1,0.8135178676414355,0.0,0.8135178676414355,0.21435546875,1.4784968175410889,1
five wideban volumes.,1,0.8134862817063683,0.0,0.8134862817063683,0.435546875,1.3067869933284206,3
State was made up of,1,0.813180991691479,0.0,0.813180991691479,0.2392578125,1.4963313854786973,5
Summers zip code,1,0.8130989538999837,0.0,0.8130989538999837,0.26708984375,1.3362141816249593,3
Croatian Composers,1,0.8130668712143647,0.0,0.8130668712143647,0.38671875,1.2069835842859116,2
442 inhabitants,1,0.8130292358222218,0.0,0.8130292358222218,0.30419921875,1.354716644243054,2
semifinals,1,0.8126397614838201,0.0,0.8126397614838201,0.40966796875,1.3007644427720504,1
42 at the,1,0.8125771754103517,0.0,0.8125771754103517,0.42138671875,1.2203467471196292,3
Riccardo,1,0.8122166093924544,0.0,0.8122166093924544,0.42041015625,1.163598164106136,1
Comorian,1,0.8120985819610306,0.0,0.8120985819610306,0.34814453125,1.3644749705275763,1
essile,1,0.8120076567409653,0.0,0.8120076567409653,0.20703125,1.5707906262274132,1
United States Catholic Conference,1,0.8118246446119257,0.0,0.8118246446119257,0.2822265625,1.355306240436064,4
entire length. The highway links,1,0.8117746536832384,0.0,0.8117746536832384,0.34326171875,1.290911243583096,5
"liga players
Balıkes",1,0.811545394837744,0.0,0.811545394837744,0.58837890625,0.9804626081881099,3
"Cry of the Lost"",",1,0.8115072087812021,0.0,0.8115072087812021,0.58984375,1.0752768110155049,4
λ volξ,1,0.8114754812489747,0.0,0.8114754812489747,0.16455078125,1.449037824216187,2
Edward A. Flinn,1,0.8113977140248506,0.0,0.8113977140248506,0.40380859375,1.2539581522496266,3
grey with black spots.,1,0.8112320441923905,0.0,0.8112320441923905,0.3720703125,1.369510774543476,4
09 by Square Enix,1,0.8111143563014043,0.0,0.8111143563014043,0.2021484375,1.5172878438785107,4
the Rockford IceHogs,1,0.8110707502456105,0.0,0.8110707502456105,0.44873046875,1.2519200396765258,3
s)	Making of,1,0.8108905621968314,0.0,0.8108905621968314,0.29931640625,1.3233689836170783,3
"Orion and ,",1,0.8107544266725464,0.0,0.8107544266725464,0.25927734375,1.4078675119938657,3
in Russia opened in 2,1,0.8107136213396385,0.0,0.8107136213396385,0.51318359375,1.0643206744428462,5
town of,2,0.8100360067758049,0.06504192611824033,0.8750779328940452,0.1474609375,1.579716481783262,2
"era, at an elevation",1,0.8100104244754271,0.0,0.8100104244754271,0.30078125,1.3389909049385675,4
"74, when the college",1,0.8098506151479348,0.0,0.8098506151479348,0.35107421875,1.3202808347448367,4
Harris and,1,0.809835160218032,0.0,0.809835160218032,0.2001953125,1.48491504898258,2
(heat seeking),1,0.8097059196413028,0.0,0.8097059196413028,0.23828125,1.578952299103257,2
The series began airing,1,0.8094753036640929,0.0,0.8094753036640929,0.17626953125,1.589484157597732,4
-on-canvas,1,0.8094200040317877,0.0,0.8094200040317877,0.503662109375,1.2546291116419694,1
"cello, another",1,0.809215184271431,0.0,0.809215184271431,0.2509765625,1.4499178434910773,2
", and his only recording for",1,0.8089656269902676,0.0,0.8089656269902676,0.4677734375,1.184523442475669,6
<s> Girton Grammar,1,0.8088710029763523,0.0,0.8088710029763523,0.24658203125,1.3419406910346305,3
are in fascicles,1,0.808371345783814,0.0,0.808371345783814,0.26025390625,1.5355768019595346,3
949 Nova Scotia,1,0.8083492294667454,0.0,0.8083492294667454,0.287109375,1.3745107689793634,3
Khammam,1,0.80832606276194,0.0,0.80832606276194,0.49609375,1.23590304752985,1
3 under the leadership of,1,0.8082247669498058,0.0,0.8082247669498058,0.1318359375,1.5536429720620144,5
birch,1,0.8081962042048044,0.0,0.8081962042048044,0.33544921875,1.433942658949511,1
art racing career in 1,1,0.8077220266178928,0.0,0.8077220266178928,0.507080078125,1.181414441544732,5
.5 south of,1,0.8076825798709342,0.0,0.8076825798709342,0.29638671875,1.3603929731148352,3
avations of a cropmark,1,0.8076481794099735,0.0,0.8076481794099735,0.21533203125,1.4982464250874337,4
".), pp.",1,0.8075264014996516,0.0,0.8075264014996516,0.3662109375,1.295915613124129,2
his local club James Stephens,1,0.8074518534266618,0.0,0.8074518534266618,0.2646484375,1.4624772898166545,5
Hayden. Ahmanson,1,0.807190451962424,0.0,0.807190451962424,0.30322265625,1.3193066963123097,2
United States invasion of Panama,1,0.8069167528116514,0.0,0.8069167528116514,0.29736328125,1.3493231320291288,5
7 	Years of,1,0.8068816963501182,0.0,0.8068816963501182,0.560791015625,1.0198897877502955,3
Belarusian,5,0.8068666392703372,0.09163177683866032,0.892935757619424,0.26591796875,1.508572848175843,1
half substitute in a friendly against,1,0.8068155623526915,0.0,0.8068155623526915,0.36962890625,1.2833963277567286,6
2013,2,0.806416882484223,0.025458071109908442,0.8318749535941314,0.329345703125,1.23773715249962,1
uris Vtriusque,1,0.8061675838485333,0.0,0.8061675838485333,0.224609375,1.5212783346213332,2
"Whatley

See also",1,0.8061440777489545,0.0,0.8061440777489545,0.2138671875,1.349161463903636,3
"rukh Khan,",1,0.8061342323901424,0.0,0.8061342323901424,0.291015625,1.3170933934753557,2
shops. In March,1,0.8061209849592144,0.0,0.8061209849592144,0.404296875,1.2517526577105358,3
Brian Trenchard,1,0.8060134421235445,0.0,0.8060134421235445,0.40576171875,1.1831244256213613,2
"Europe, destroying or damaging",1,0.8058706595813727,0.0,0.8058706595813727,0.24267578125,1.4505897348909318,4
The Belgian railway line,1,0.8056067863592318,0.0,0.8056067863592318,0.501953125,1.051675657304329,4
""" and ""Du kleine",1,0.8056023380223435,0.0,0.8056023380223435,0.23291015625,1.3785077981808587,4
LX Legislature,1,0.805396116101352,0.0,0.805396116101352,0.36572265625,1.37884673556588,2
Cup and one,1,0.8053783010724376,0.0,0.8053783010724376,0.1416015625,1.5901059089310938,3
zoo is in Mitaka,1,0.8050859944717544,0.0,0.8050859944717544,0.26025390625,1.4067579549293858,4
Jim Sullivan,1,0.8050451409759964,0.0,0.8050451409759964,0.3251953125,1.318643125877491,2
Tauri A and B,1,0.8049914597041364,0.0,0.8049914597041364,0.45556640625,1.1837432976978408,4
